seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,replay_updates_per_step,q_loss,mean_q,mean_td_target
0,37,1803,0.8828333333333334,-0.4999999888241291,50,1803,2,0.00198202021420002,0.7040836811065674,0.7268849015235901
0,38,1826,0.8796666666666667,0.7800000049173832,23,1826,2,0.003367763478308916,0.7370232939720154,0.7503117322921753
0,39,1876,0.8765000000000001,-0.4999999888241291,50,1876,2,0.01398156862705946,0.7005857229232788,0.6856652498245239
0,40,1926,0.8733333333333333,-0.4999999888241291,50,1926,2,0.016371261328458786,0.7257811427116394,0.6988781094551086
0,41,1976,0.8701666666666666,-0.4999999888241291,50,1976,2,0.0046507008373737335,0.7115828990936279,0.7306249141693115
0,42,2026,0.867,-0.4999999888241291,50,2026,2,0.020845133811235428,0.690873384475708,0.6904643774032593
0,43,2076,0.8638333333333333,-0.4999999888241291,50,2076,2,0.004577517043799162,0.6779254674911499,0.7274703979492188
0,44,2126,0.8606666666666667,-0.4999999888241291,50,2126,2,0.0005539960111491382,0.7303774952888489,0.7559097409248352
0,45,2152,0.8575,0.7500000055879354,26,2152,2,0.0016335506225004792,0.7395434975624084,0.7513945698738098
0,46,2202,0.8543333333333334,-0.4999999888241291,50,2202,2,0.009697374887764454,0.733130156993866,0.7467857003211975
0,47,2252,0.8511666666666666,-0.4999999888241291,50,2252,2,0.008396430872380733,0.7589871883392334,0.7621778845787048
0,48,2302,0.848,-0.4999999888241291,50,2302,2,0.0014794842572882771,0.7534400224685669,0.7728813886642456
0,49,2342,0.8448333333333333,0.6100000087171793,40,2342,2,0.0008797055343165994,0.7514141798019409,0.7459759712219238
0,50,2354,0.8416666666666667,0.8900000024586916,12,2354,2,0.02986236661672592,0.7267996668815613,0.7275072932243347
0,51,2404,0.8385,-0.4999999888241291,50,2404,2,0.0008682953775860369,0.7595680356025696,0.7869828939437866
0,52,2454,0.8353333333333334,-0.4999999888241291,50,2454,2,0.0035883579403162003,0.7985476851463318,0.7934455871582031
0,53,2504,0.8321666666666667,-0.4999999888241291,50,2504,2,0.019840480759739876,0.7863807082176208,0.7698556780815125
0,54,2554,0.829,-0.4999999888241291,50,2554,2,0.007125424686819315,0.7610456943511963,0.7659481167793274
0,55,2604,0.8258333333333334,-0.4999999888241291,50,2604,2,0.016049224883317947,0.7937672734260559,0.7665610313415527
0,56,2628,0.8226666666666667,0.7700000051409006,24,2628,2,0.0014586645411327481,0.7824268341064453,0.8026130199432373
0,57,2678,0.8195,-0.4999999888241291,50,2678,2,0.0023282512556761503,0.790489912033081,0.7975397109985352
0,58,2722,0.8163333333333334,0.570000009611249,44,2722,2,0.0010430309921503067,0.7674564123153687,0.7990190386772156
0,59,2753,0.8131666666666667,0.7000000067055225,31,2753,2,0.006135730072855949,0.8050985336303711,0.8356665968894958
0,60,2803,0.81,-0.4999999888241291,50,2803,2,0.0018203306244686246,0.8005300164222717,0.7929073572158813
0,61,2853,0.8068333333333333,-0.4999999888241291,50,2853,2,0.0015242374502122402,0.7811794281005859,0.7995269894599915
0,62,2889,0.8036666666666666,0.6500000078231096,36,2889,2,0.019557947292923927,0.8200173377990723,0.7897648811340332
0,63,2920,0.8005,0.7000000067055225,31,2920,2,0.0017196255503222346,0.8055691719055176,0.8057298064231873
0,64,2970,0.7973333333333333,-0.4999999888241291,50,2970,2,0.0010899114422500134,0.8463314771652222,0.8361375331878662
0,65,3020,0.7941666666666667,-0.4999999888241291,50,3020,2,0.01795217953622341,0.7748661041259766,0.7851102352142334
0,66,3070,0.791,-0.4999999888241291,50,3070,2,0.02391403168439865,0.796908438205719,0.7819316387176514
0,67,3107,0.7878333333333334,0.640000008046627,37,3107,2,0.05555471405386925,0.7850910425186157,0.7276142835617065
0,68,3157,0.7846666666666666,-0.4999999888241291,50,3157,2,0.0009264289983548224,0.785366952419281,0.7968632578849792
0,69,3192,0.7815,0.6600000075995922,35,3192,2,0.0014336227905005217,0.7873036861419678,0.8070093989372253
0,70,3228,0.7783333333333333,0.6500000078231096,36,3228,2,0.0011479549575597048,0.7969170808792114,0.8144481182098389
0,71,3263,0.7751666666666667,0.6600000075995922,35,3263,2,0.053192153573036194,0.7883487939834595,0.7411375045776367
0,72,3313,0.772,-0.4999999888241291,50,3313,2,0.0016579651273787022,0.7754872441291809,0.8191238045692444
0,73,3363,0.7688333333333334,-0.4999999888241291,50,3363,2,0.0013669575564563274,0.7957773208618164,0.8042005300521851
0,74,3403,0.7656666666666667,0.6100000087171793,40,3403,2,0.0008570633362978697,0.8322988152503967,0.8425785899162292
0,75,3453,0.7625,-0.4999999888241291,50,3453,2,0.0007339949952438474,0.7995497584342957,0.8181813359260559
0,76,3503,0.7593333333333333,-0.4999999888241291,50,3503,2,0.018943089991807938,0.7629993557929993,0.7603899240493774
0,77,3519,0.7561666666666667,0.8500000033527613,16,3519,2,0.0010080866049975157,0.7812825441360474,0.7979348301887512
0,78,3556,0.753,0.640000008046627,37,3556,2,0.0015016496181488037,0.8109638094902039,0.8013585805892944
0,79,3591,0.7498333333333334,0.6600000075995922,35,3591,2,0.0019177596550434828,0.781329333782196,0.8063375353813171
0,80,3641,0.7466666666666667,-0.4999999888241291,50,3641,2,0.0009876679396256804,0.7877618670463562,0.8068771362304688
0,81,3679,0.7435,0.6300000082701445,38,3679,2,0.02828199230134487,0.8204702734947205,0.8009466528892517
0,82,3729,0.7403333333333333,-0.4999999888241291,50,3729,2,0.014940944500267506,0.8049417734146118,0.7970005869865417
0,83,3779,0.7371666666666667,-0.4999999888241291,50,3779,2,0.0011549179907888174,0.7762065529823303,0.7913743257522583
0,84,3814,0.734,0.6600000075995922,35,3814,2,0.0215317290276289,0.8190184235572815,0.8205049633979797
0,85,3860,0.7308333333333333,0.5500000100582838,46,3860,2,0.000759751652367413,0.8452652096748352,0.8540315628051758
0,86,3910,0.7276666666666667,-0.4999999888241291,50,3910,2,0.0009093687986023724,0.806098461151123,0.8104913830757141
0,87,3939,0.7245,0.7200000062584877,29,3939,2,0.0041927252896130085,0.8276567459106445,0.8709446787834167
0,88,3989,0.7213333333333334,-0.4999999888241291,50,3989,2,0.03537582978606224,0.8537948727607727,0.8476733565330505
0,89,4039,0.7181666666666666,-0.4999999888241291,50,4039,2,0.0022971159778535366,0.9363517761230469,0.932898998260498
0,90,4068,0.7150000000000001,0.7200000062584877,29,4068,2,0.0005281299236230552,0.8628898859024048,0.8791585564613342
0,91,4118,0.7118333333333333,-0.4999999888241291,50,4118,2,0.03173156827688217,0.8935898542404175,0.8670081496238708
0,92,4168,0.7086666666666668,-0.4999999888241291,50,4168,2,0.0030839915852993727,0.9538407325744629,1.0049967765808105
0,93,4195,0.7055,0.7400000058114529,27,4195,2,0.001563894678838551,0.9413360953330994,0.9531265497207642
0,94,4245,0.7023333333333333,-0.4999999888241291,50,4245,2,0.001205230364575982,0.9482855200767517,0.9438999891281128
0,95,4295,0.6991666666666667,-0.4999999888241291,50,4295,2,0.001868191990070045,1.0191727876663208,1.012553334236145
0,96,4345,0.696,-0.4999999888241291,50,4345,2,0.0007462982903234661,1.0406609773635864,1.0452311038970947
0,97,4395,0.6928333333333334,-0.4999999888241291,50,4395,2,0.0010512667940929532,1.0111933946609497,1.0413243770599365
0,98,4445,0.6896666666666667,-0.4999999888241291,50,4445,2,0.0017777485772967339,1.019912600517273,1.0380322933197021
0,99,4495,0.6865,-0.4999999888241291,50,4495,2,0.0007514671888202429,1.043872356414795,1.048688530921936
0,100,4545,0.6833333333333333,-0.4999999888241291,50,4545,2,0.000637082674074918,1.0438119173049927,1.0470525026321411
0,101,4595,0.6801666666666667,-0.4999999888241291,50,4595,2,0.06149844825267792,1.002309799194336,0.9856939315795898
0,102,4645,0.677,-0.4999999888241291,50,4645,2,0.0038249592762440443,1.0027525424957275,1.0417953729629517
0,103,4695,0.6738333333333333,-0.4999999888241291,50,4695,2,0.0006711997557431459,1.0179109573364258,1.0386279821395874
0,104,4745,0.6706666666666667,-0.4999999888241291,50,4745,2,0.0017218634020537138,1.0124483108520508,1.0162384510040283
0,105,4795,0.6675,-0.4999999888241291,50,4795,2,0.04311039671301842,0.969147801399231,0.9398242831230164
0,106,4845,0.6643333333333333,-0.4999999888241291,50,4845,2,0.005434288177639246,0.9595376253128052,0.9605939388275146
0,107,4895,0.6611666666666667,-0.4999999888241291,50,4895,2,0.0007258330006152391,0.9604592323303223,0.9709274768829346
0,108,4945,0.658,-0.4999999888241291,50,4945,2,0.0009086898644454777,0.9431146383285522,0.9552621245384216
0,109,4995,0.6548333333333334,-0.4999999888241291,50,4995,2,0.027851318940520287,0.9353244304656982,0.9079176783561707
0,110,5045,0.6516666666666667,-0.4999999888241291,50,5045,2,0.0007494434248656034,0.8951631188392639,0.9265037775039673
0,111,5095,0.6485000000000001,-0.4999999888241291,50,5095,2,0.0013466608943417668,0.8911649584770203,0.9105916619300842
0,112,5145,0.6453333333333333,-0.4999999888241291,50,5145,2,0.0216808058321476,0.8790827989578247,0.8632651567459106
0,113,5195,0.6421666666666668,-0.4999999888241291,50,5195,2,0.00017492013284936547,0.8804680705070496,0.8805056214332581
0,114,5245,0.639,-0.4999999888241291,50,5245,2,0.06684885174036026,0.8552208542823792,0.7776584029197693
0,115,5295,0.6358333333333333,-0.4999999888241291,50,5295,2,0.0010471572168171406,0.8264558911323547,0.8450185656547546
0,116,5345,0.6326666666666667,-0.4999999888241291,50,5345,2,0.0008304445655085146,0.8191372156143188,0.8325100541114807
0,117,5367,0.6295,0.7900000046938658,22,5367,2,0.01749727502465248,0.7995015382766724,0.7991305589675903
0,118,5417,0.6263333333333334,-0.4999999888241291,50,5417,2,0.0003961518232244998,0.7962037324905396,0.8058334589004517
0,119,5467,0.6231666666666666,-0.4999999888241291,50,5467,2,0.0008403512765653431,0.7859253287315369,0.7970017194747925
0,120,5517,0.62,-0.4999999888241291,50,5517,2,0.0007228096364997327,0.7707082629203796,0.7893386483192444
0,121,5567,0.6168333333333333,-0.4999999888241291,50,5567,2,0.024090008810162544,0.7556576132774353,0.7391060590744019
0,122,5607,0.6136666666666667,0.6100000087171793,40,5607,2,0.017662616446614265,0.7516024112701416,0.7343175411224365
0,123,5657,0.6105,-0.4999999888241291,50,5657,2,0.017622070387005806,0.7609745264053345,0.7532672882080078
0,124,5706,0.6073333333333333,0.5200000107288361,49,5706,2,0.04178418964147568,0.7479482889175415,0.7118387222290039
0,125,5756,0.6041666666666667,-0.4999999888241291,50,5756,2,0.001377022941596806,0.718698263168335,0.7264114022254944
0,126,5768,0.601,0.8900000024586916,12,5768,2,0.00038780170143581927,0.7185590267181396,0.7312452793121338
0,127,5781,0.5978333333333333,0.880000002682209,13,5781,2,0.01659078150987625,0.7074301838874817,0.6894108653068542
0,128,5831,0.5946666666666667,-0.4999999888241291,50,5831,2,0.02795787714421749,0.7078490257263184,0.6799006462097168
0,129,5881,0.5915,-0.4999999888241291,50,5881,2,0.023005841299891472,0.7101604342460632,0.6866133809089661
0,130,5891,0.5883333333333334,0.9100000020116568,10,5891,2,0.002018763916566968,0.7350257039070129,0.7523469924926758
0,131,5919,0.5851666666666667,0.7300000060349703,28,5919,2,0.019793402403593063,0.7069029211997986,0.7008693218231201
0,132,5951,0.5820000000000001,0.69000000692904,32,5951,2,0.0020828936249017715,0.7044694423675537,0.7207536697387695
0,133,5983,0.5788333333333333,0.69000000692904,32,5983,2,0.018877584487199783,0.7237783670425415,0.7204676270484924
0,134,6033,0.5756666666666668,-0.4999999888241291,50,6033,2,0.013787302188575268,0.7318763732910156,0.7316123247146606
0,135,6077,0.5725,0.570000009611249,44,6077,2,0.01457333005964756,0.7167640924453735,0.7042988538742065
0,136,6109,0.5693333333333334,0.69000000692904,32,6109,2,0.0005210326053202152,0.7213399410247803,0.7305176258087158
0,137,6137,0.5661666666666667,0.7300000060349703,28,6137,2,0.001117101521231234,0.7399261593818665,0.7547302842140198
0,138,6167,0.563,0.7100000064820051,30,6167,2,0.0006474414258264005,0.718063473701477,0.7238618731498718
0,139,6194,0.5598333333333334,0.7400000058114529,27,6194,2,0.0010131284361705184,0.7512673735618591,0.7558622360229492
0,140,6244,0.5566666666666666,-0.4999999888241291,50,6244,2,0.001325674937106669,0.7565975189208984,0.780950665473938
0,141,6266,0.5535000000000001,0.7900000046938658,22,6266,2,0.0016630421159788966,0.7402967214584351,0.7674657702445984
0,142,6285,0.5503333333333333,0.8200000040233135,19,6285,2,0.0003738046798389405,0.7326890230178833,0.7492147088050842
0,143,6304,0.5471666666666667,0.8200000040233135,19,6304,2,0.02627387084066868,0.7248462438583374,0.7335566282272339
0,144,6322,0.544,0.8300000037997961,18,6322,2,0.00107461994048208,0.7686275243759155,0.7796285152435303
0,145,6362,0.5408333333333333,0.6100000087171793,40,6362,2,0.017572032287716866,0.7652649283409119,0.7821762561798096
0,146,6412,0.5376666666666667,-0.4999999888241291,50,6412,2,0.0005601110751740634,0.7824609279632568,0.7890589237213135
0,147,6439,0.5345,0.7400000058114529,27,6439,2,0.015092048794031143,0.7597161531448364,0.7616822719573975
0,148,6472,0.5313333333333333,0.6800000071525574,33,6472,2,0.0003892439417541027,0.7606452107429504,0.7689011693000793
0,149,6514,0.5281666666666667,0.5900000091642141,42,6514,2,0.017363565042614937,0.7863908410072327,0.7824193835258484
0,150,6564,0.525,0.5100000109523535,50,6564,2,0.02076975628733635,0.7625406384468079,0.7557904720306396
0,151,6614,0.5218333333333334,-0.4999999888241291,50,6614,2,0.02616095542907715,0.7691831588745117,0.7524604201316833
0,152,6664,0.5186666666666666,-0.4999999888241291,50,6664,2,0.015385660342872143,0.7670478224754333,0.7960662841796875
0,153,6714,0.5155000000000001,-0.4999999888241291,50,6714,2,0.0016092899022623897,0.7304815649986267,0.7600576281547546
0,154,6745,0.5123333333333333,0.7000000067055225,31,6745,2,0.017743058502674103,0.7253218293190002,0.7135924696922302
0,155,6795,0.5091666666666667,-0.4999999888241291,50,6795,2,0.0010035663144662976,0.7564709782600403,0.7653090357780457
0,156,6836,0.506,0.6000000089406967,41,6836,2,0.0011587539920583367,0.7510691285133362,0.7595799565315247
0,157,6857,0.5028333333333334,0.8000000044703484,21,6857,2,0.0017141830176115036,0.7523996233940125,0.7678985595703125
0,158,6907,0.4996666666666667,-0.4999999888241291,50,6907,2,0.0007777367136441171,0.7105822563171387,0.7178638577461243
0,159,6932,0.49650000000000005,0.760000005364418,25,6932,2,0.01599387638270855,0.7029985785484314,0.7183969020843506
0,160,6981,0.4933333333333334,0.5200000107288361,49,6981,2,0.0002986348117701709,0.6961220502853394,0.7052638530731201
0,161,7010,0.49016666666666675,0.7200000062584877,29,7010,2,0.002346652327105403,0.7192938327789307,0.7405847311019897
0,162,7034,0.487,0.7700000051409006,24,7034,2,0.0028487553354352713,0.7487826943397522,0.7566013932228088
0,163,7059,0.48383333333333334,0.760000005364418,25,7059,2,0.023420637473464012,0.7160384058952332,0.7106602191925049
0,164,7086,0.4806666666666667,0.7400000058114529,27,7086,2,0.00029592064674943686,0.6902095675468445,0.7037232518196106
0,165,7121,0.47750000000000004,0.6600000075995922,35,7121,2,0.025477280840277672,0.7184550166130066,0.7099689245223999
0,166,7155,0.4743333333333334,0.6700000073760748,34,7155,2,0.0006028363131918013,0.7635493874549866,0.7670705318450928
0,167,7174,0.47116666666666673,0.8200000040233135,19,7174,2,0.040129970759153366,0.7143017053604126,0.681351900100708
0,168,7209,0.46799999999999997,0.6600000075995922,35,7209,2,0.0016351650701835752,0.6914440989494324,0.7119863629341125
0,169,7223,0.4648333333333333,0.8700000029057264,14,7223,2,0.0010572482133284211,0.7310263514518738,0.7371727228164673
0,170,7244,0.46166666666666667,0.8000000044703484,21,7244,2,0.009771679528057575,0.6944009065628052,0.684062123298645
0,171,7270,0.4585,0.7500000055879354,26,7270,2,0.03972968831658363,0.7274633646011353,0.6981271505355835
0,172,7286,0.45533333333333337,0.8500000033527613,16,7286,2,0.023776322603225708,0.7229194641113281,0.7280076742172241
0,173,7310,0.4521666666666667,0.7700000051409006,24,7310,2,0.0002010389871429652,0.7258849143981934,0.728914737701416
0,174,7328,0.44900000000000007,0.8300000037997961,18,7328,2,0.0012856494868174195,0.7372607588768005,0.7537111043930054
0,175,7346,0.4458333333333333,0.8300000037997961,18,7346,2,0.027124812826514244,0.7481959462165833,0.7362067699432373
0,176,7374,0.44266666666666665,0.7300000060349703,28,7374,2,0.0007120322552509606,0.7688082456588745,0.7932767868041992
0,177,7384,0.4395,0.9100000020116568,10,7384,2,0.0004748799547087401,0.7469509840011597,0.7583959102630615
0,178,7399,0.43633333333333335,0.8600000031292439,15,7399,2,0.015477512963116169,0.7286111116409302,0.7214354276657104
0,179,7413,0.4331666666666667,0.8700000029057264,14,7413,2,0.024940337985754013,0.7571073174476624,0.7492014765739441
0,180,7426,0.43000000000000005,0.880000002682209,13,7426,2,0.0010780561715364456,0.7489792704582214,0.7773836851119995
0,181,7438,0.4268333333333333,0.8900000024586916,12,7438,2,0.02245505340397358,0.7886847257614136,0.7671086192131042
0,182,7481,0.42366666666666664,0.5800000093877316,43,7481,2,0.04588869586586952,0.7535754442214966,0.7097802758216858
0,183,7507,0.4205,0.7500000055879354,26,7507,2,0.00046571320854127407,0.7548826932907104,0.7781757116317749
0,184,7541,0.41733333333333344,0.6700000073760748,34,7541,2,0.0011982278665527701,0.7626598477363586,0.7673636078834534
0,185,7565,0.4141666666666667,0.7700000051409006,24,7565,2,0.013748225755989552,0.7453257441520691,0.7410011291503906
0,186,7613,0.41100000000000003,0.5300000105053186,48,7613,2,0.038380563259124756,0.7382262349128723,0.7076534628868103
0,187,7639,0.4078333333333334,0.7500000055879354,26,7639,2,0.017044389620423317,0.7605260610580444,0.7497625350952148
0,188,7664,0.4046666666666666,0.760000005364418,25,7664,2,0.04025987163186073,0.7478600740432739,0.7075994610786438
0,189,7682,0.4015000000000001,0.8300000037997961,18,7682,2,0.000571518496144563,0.759670615196228,0.7696815133094788
0,190,7702,0.39833333333333343,0.8100000042468309,20,7702,2,0.018448809161782265,0.7363007068634033,0.7478162050247192
0,191,7720,0.39516666666666667,0.8300000037997961,18,7720,2,0.020346255972981453,0.7725227475166321,0.7655588984489441
0,192,7750,0.392,0.7100000064820051,30,7750,2,0.0006435594987124205,0.7478436827659607,0.7821736335754395
0,193,7762,0.38883333333333336,0.8900000024586916,12,7762,2,0.016474692150950432,0.761734127998352,0.7564846277236938
0,194,7795,0.3856666666666667,0.6800000071525574,33,7795,2,0.013335315510630608,0.7774673104286194,0.7633861899375916
0,195,7818,0.38250000000000006,0.7800000049173832,23,7818,2,0.0005616106209345162,0.7564316987991333,0.7608709335327148
0,196,7832,0.3793333333333334,0.8700000029057264,14,7832,2,0.0003164494119118899,0.7872569561004639,0.8009849786758423
0,197,7844,0.37616666666666676,0.8900000024586916,12,7844,2,0.0010871310951188207,0.7549890875816345,0.7900506854057312
0,198,7867,0.373,0.7800000049173832,23,7867,2,0.01438092440366745,0.7348686456680298,0.7292269468307495
0,199,7887,0.36983333333333335,0.8100000042468309,20,7887,2,0.00028917472809553146,0.7596019506454468,0.7684992551803589
0,200,7914,0.3666666666666667,0.7400000058114529,27,7914,2,0.023497922345995903,0.7554731965065002,0.7572916746139526
0,201,7925,0.36350000000000005,0.9000000022351742,11,7925,2,0.01775643415749073,0.7424759864807129,0.7356753349304199
0,202,7944,0.3603333333333334,0.8200000040233135,19,7944,2,0.0012237386545166373,0.750899612903595,0.7642757892608643
0,203,7964,0.35716666666666674,0.8100000042468309,20,7964,2,0.0004571951285470277,0.7259593605995178,0.7390361428260803
0,204,7978,0.354,0.8700000029057264,14,7978,2,0.01815672032535076,0.7777374386787415,0.7653759121894836
0,205,7990,0.35083333333333333,0.8900000024586916,12,7990,2,0.019615016877651215,0.7750653624534607,0.7843949794769287
0,206,8013,0.3476666666666667,0.7800000049173832,23,8013,2,0.0005295056034810841,0.7450780868530273,0.7596064209938049
0,207,8030,0.34450000000000003,0.8400000035762787,17,8030,2,0.0007439188193529844,0.7508379220962524,0.7663409113883972
0,208,8046,0.3413333333333334,0.8500000033527613,16,8046,2,0.00043213414028286934,0.77019864320755,0.7838309407234192
0,209,8081,0.3381666666666667,0.6600000075995922,35,8081,2,0.0007871547131799161,0.7573403120040894,0.7826573252677917
0,210,8099,0.3350000000000001,0.8300000037997961,18,8099,2,0.00011528897448442876,0.7689629197120667,0.7751939296722412
0,211,8118,0.3318333333333333,0.8200000040233135,19,8118,2,0.014126949943602085,0.8097862005233765,0.7970273494720459
0,212,8138,0.32866666666666666,0.8100000042468309,20,8138,2,0.0013694103108718991,0.7774112820625305,0.7990943193435669
0,213,8156,0.3255,0.8300000037997961,18,8156,2,0.00014665206253994256,0.7654096484184265,0.7725111246109009
0,214,8180,0.32233333333333336,0.7700000051409006,24,8180,2,0.0012627888936549425,0.7797074317932129,0.805446207523346
0,215,8200,0.3191666666666667,0.8100000042468309,20,8200,2,0.0004506133554968983,0.7787258625030518,0.7970626950263977
0,216,8225,0.31600000000000006,0.760000005364418,25,8225,2,0.0007592608453705907,0.7625802755355835,0.7760882377624512
0,217,8249,0.3128333333333333,0.7700000051409006,24,8249,2,0.0018015610985457897,0.7301985621452332,0.7760535478591919
0,218,8266,0.30966666666666665,0.8400000035762787,17,8266,2,0.000749582948628813,0.7377011775970459,0.7716436386108398
0,219,8282,0.3065,0.8500000033527613,16,8282,2,0.0009465242037549615,0.751713752746582,0.776066780090332
0,220,8309,0.30333333333333345,0.7400000058114529,27,8309,2,0.0003210415306966752,0.7673089504241943,0.7849611043930054
0,221,8326,0.3001666666666667,0.8400000035762787,17,8326,2,0.023741083219647408,0.7873057126998901,0.7644684314727783
0,222,8337,0.29700000000000004,0.9000000022351742,11,8337,2,0.0005557775730267167,0.7843494415283203,0.8013001680374146
0,223,8371,0.2938333333333334,0.6700000073760748,34,8371,2,0.01683267578482628,0.7821672558784485,0.7643417119979858
0,224,8392,0.29066666666666663,0.8000000044703484,21,8392,2,0.027642374858260155,0.8104233145713806,0.791403591632843
0,225,8409,0.2875000000000001,0.8400000035762787,17,8409,2,0.0008251804392784834,0.7633779048919678,0.7859410643577576
0,226,8421,0.28433333333333344,0.8900000024586916,12,8421,2,0.0009048992651514709,0.7668601274490356,0.7899929881095886
0,227,8434,0.2811666666666667,0.880000002682209,13,8434,2,0.0007070009596645832,0.7639479041099548,0.7781245112419128
0,228,8452,0.278,0.8300000037997961,18,8452,2,0.022801773622632027,0.7796704769134521,0.7816780209541321
0,229,8466,0.2748333333333334,0.8700000029057264,14,8466,2,0.018548013642430305,0.7663831114768982,0.7655327320098877
0,230,8476,0.2716666666666666,0.9100000020116568,10,8476,2,0.022046253085136414,0.7834886312484741,0.7691577672958374
0,231,8492,0.26850000000000007,0.8500000033527613,16,8492,2,0.022226696833968163,0.7995518445968628,0.7884659767150879
0,232,8503,0.2653333333333334,0.9000000022351742,11,8503,2,0.034254636615514755,0.8052677512168884,0.7632290720939636
0,233,8515,0.26216666666666677,0.8900000024586916,12,8515,2,0.0009305294952355325,0.7799618244171143,0.8086732029914856
0,234,8525,0.259,0.9100000020116568,10,8525,2,0.01628529280424118,0.7758687734603882,0.7659863233566284
0,235,8539,0.25583333333333336,0.8700000029057264,14,8539,2,0.0005603705067187548,0.7798051834106445,0.8002756834030151
0,236,8549,0.2526666666666667,0.9100000020116568,10,8549,2,0.0014093860518187284,0.7734185457229614,0.8020426630973816
0,237,8563,0.24950000000000006,0.8700000029057264,14,8563,2,0.0004670222115237266,0.779474139213562,0.8015753030776978
